,pdbchain,all_len,Recovery rate,Aligned len,Protein length,recTM-score,recRMSD
1137,6b10_A,317,0.2618296529968454,0.9968454258675079,300,0.95392,1.51
1649,6pmp_D,605,0.2512396694214876,1.0,600,0.97253,1.51
1360,5w39_A,171,0.21637426900584794,0.9883040935672515,200,0.91698,1.51
2829,1vdd_A,199,0.33668341708542715,1.0,200,0.92818,1.52
1833,5z79_B,562,0.2580071174377224,1.0,600,0.97038,1.52
2539,6iy2_O,580,0.21724137931034482,1.0,600,0.96989,1.52
295,2h12_C,426,0.27230046948356806,1.0,400,0.96818,1.52
1503,6j5i_C,502,0.3187250996015936,1.0,500,0.96672,1.52
1792,5e9t_B,447,0.2371364653243848,1.0,400,0.96304,1.52
846,4fz0_B,406,0.25862068965517243,0.9926108374384236,400,0.95704,1.52
1372,3ogk_F,566,0.2703180212014134,1.0,600,0.96955,1.53
288,6fcg_D,393,0.2875318066157761,1.0,400,0.97393,1.53
1948,5ekc_A,484,0.31611570247933884,1.0,500,0.97726,1.53
1863,2iz1_C,468,0.297008547008547,1.0,500,0.96782,1.53
2746,6lum_G,123,0.17886178861788618,1.0,100,0.88757,1.53
4083,6ks5_A,300,0.30333333333333334,1.0,300,0.95178,1.54
162,6lum_M,123,0.1951219512195122,1.0,100,0.89035,1.54
1055,6eom_A,524,0.33396946564885494,1.0,500,0.96771,1.54
1370,3w0l_B,598,0.2809364548494983,1.0,600,0.97086,1.54
4110,5elp_B,547,0.25594149908592323,1.0,500,0.96803,1.54
4221,4lya_A,521,0.2840690978886756,1.0,500,0.96715,1.54
1518,5isu_A,488,0.33401639344262296,1.0,500,0.96655,1.54
2867,1iok_C,482,0.3070539419087137,1.0,500,0.96678,1.54
2734,6zxg_z,349,0.24641833810888253,0.9169054441260746,300,0.87741,1.55
2198,4a9v_A,581,0.3648881239242685,1.0,600,0.96874,1.55
3606,1iok_D,482,0.3257261410788382,1.0,500,0.96507,1.55
2366,6jld_C,184,0.24456521739130435,0.9945652173913043,200,0.9219,1.55
1442,1iok_G,482,0.3132780082987552,1.0,500,0.96446,1.55
283,4qgk_B,458,0.32751091703056767,0.9978165938864629,500,0.96906,1.55
2653,5ngd_B,401,0.2817955112219451,1.0,400,0.96133,1.55
1839,6i9a_A,453,0.27593818984547464,0.9977924944812362,500,0.96236,1.55
3062,5ngd_A,402,0.27860696517412936,1.0,400,0.96002,1.55
528,6izl_C,220,0.2636363636363636,0.9727272727272728,200,0.92835,1.55
69,1jvn_B,536,0.35634328358208955,1.0,500,0.96893,1.56
2723,2eez_G,343,0.37026239067055394,1.0,300,0.95199,1.56
3844,4g56_A,617,0.26094003241491087,1.0,600,0.96944,1.56
1384,3ogk_N,566,0.2756183745583039,1.0,600,0.9685,1.56
1749,1sed_B,110,0.23636363636363636,1.0,100,0.87831,1.56
2448,6jyj_C,330,0.2909090909090909,1.0,300,0.95138,1.57
289,3fwn_A,467,0.3083511777301927,1.0,500,0.97083,1.57
1644,5mw8_A,414,0.2995169082125604,1.0,400,0.95898,1.57
2596,4qgk_A,461,0.32537960954446854,1.0,500,0.96991,1.57
2340,3ujh_B,558,0.25806451612903225,1.0,600,0.96839,1.57
2304,4x82_A,227,0.2907488986784141,1.0,200,0.9338,1.58
4100,3czg_A,607,0.2915980230642504,0.9868204283360791,600,0.9578,1.58
1901,1n1c_B,198,0.20707070707070707,1.0,200,0.92256,1.59
1091,4ope_A,580,0.3448275862068966,1.0,600,0.9677,1.59
3992,1zww_B,196,0.20918367346938777,1.0,200,0.92447,1.59
2135,3bhg_A,448,0.27232142857142855,1.0,400,0.96062,1.59
3224,1cd9_D,204,0.27450980392156865,1.0,200,0.92253,1.59
3324,4yj1_A,600,0.2833333333333333,1.0,600,0.96925,1.59
1413,1r8j_A,272,0.24632352941176472,1.0,300,0.93841,1.59
2908,2eez_F,343,0.40816326530612246,1.0,300,0.9503,1.59
900,4zgf_A,141,0.2907801418439716,0.9929078014184397,100,0.90025,1.6
4080,3wfs_D,445,0.2966292134831461,1.0,400,0.95883,1.6
91,5e9t_D,445,0.2539325842696629,1.0,400,0.9586,1.6
969,3sqg_D,574,0.24912891986062718,1.0,600,0.96697,1.6
1477,6rjr_A,505,0.2891089108910891,0.998019801980198,500,0.96343,1.61
3953,1iok_A,482,0.31742738589211617,1.0,500,0.96307,1.61
2543,6axf_G,381,0.2755905511811024,1.0,400,0.9552,1.61
826,6j61_D,242,0.2768595041322314,1.0,200,0.93115,1.62
229,3e0z_D,108,0.21296296296296297,1.0,100,0.85703,1.62
3200,4r1i_B,506,0.24703557312252963,0.9980237154150198,500,0.96362,1.62
4060,5oe8_C,406,0.2660098522167488,1.0,400,0.95474,1.62
1625,4kjm_B,118,0.2288135593220339,1.0,100,0.87524,1.63
1525,4d8m_A,585,0.2153846153846154,1.0,600,0.96655,1.63
3833,3x1l_A,573,0.3089005235602094,1.0,600,0.96576,1.63
3158,5nmp_I,265,0.3283018867924528,1.0,300,0.95316,1.63
1753,6vpb_A,320,0.3,1.0,300,0.94674,1.64
1874,4i6y_B,377,0.3183023872679045,1.0,400,0.95231,1.64
3843,6rdb_V,520,0.2846153846153846,1.0,500,0.96202,1.64
1079,5ngd_C,401,0.2743142144638404,0.9975062344139651,400,0.95396,1.64
1906,6gg2_A,494,0.3157894736842105,1.0,500,0.96055,1.65
2382,1vdd_C,196,0.30612244897959184,1.0,200,0.91606,1.65
240,5xex_D,515,0.3106796116504854,1.0,500,0.96182,1.65
416,4ol8_B,452,0.2853982300884956,1.0,500,0.9613,1.65
1526,5x9v_C,493,0.33468559837728196,1.0,500,0.96056,1.66
840,5kha_B,526,0.2984790874524715,1.0,500,0.96173,1.66
2176,6qic_C,627,0.30303030303030304,1.0,600,0.967,1.66
3912,3e0z_B,108,0.23148148148148148,1.0,100,0.87418,1.66
530,2h12_B,426,0.2652582159624413,1.0,400,0.95904,1.67
3445,3fs7_E,108,0.3148148148148148,1.0,100,0.87978,1.67
4050,1iok_F,482,0.3153526970954357,1.0,500,0.96087,1.67
2386,6jws_A,551,0.2413793103448276,1.0,600,0.96574,1.67
2526,1iok_B,482,0.32987551867219916,1.0,500,0.96135,1.67
3047,3gpv_A,114,0.21052631578947367,1.0,100,0.86532,1.68
2384,2eby_A,102,0.2647058823529412,1.0,100,0.84164,1.68
3129,3j26_D,508,0.22244094488188976,0.9881889763779528,500,0.95265,1.68
3669,1jb7_A,460,0.25869565217391305,1.0,500,0.95785,1.68
3190,2vpa_A,204,0.31862745098039214,0.9950980392156863,200,0.94031,1.68
3456,6rjr_D,502,0.2788844621513944,1.0,500,0.96208,1.69
2729,4pht_A,438,0.2945205479452055,1.0,400,0.95615,1.69
3959,6m17_C,606,0.2376237623762376,1.0,600,0.96529,1.7
249,6m17_A,606,0.2376237623762376,1.0,600,0.96529,1.7
1300,7acg_A,457,0.26258205689277897,1.0,500,0.95621,1.7
59,7jgs_G,372,0.26344086021505375,0.7419354838709677,400,0.71611,1.7
1900,4ol8_F,427,0.2810304449648712,1.0,400,0.95489,1.7
1787,5n1q_D,545,0.29174311926605506,1.0,500,0.96569,1.7
2917,5a8w_J,543,0.30755064456721914,1.0,500,0.96577,1.71
2007,5x9v_B,493,0.3691683569979716,1.0,500,0.95864,1.71
1880,6wte_A,567,0.32275132275132273,1.0,600,0.96522,1.71
3705,4i5l_B,356,0.27808988764044945,1.0,400,0.95938,1.72
1002,4f4h_B,542,0.33025830258302585,1.0,500,0.96373,1.72
932,7cge_I,144,0.2361111111111111,1.0,100,0.8894,1.72
3061,5z79_D,577,0.24783362218370883,1.0,600,0.96339,1.73
1369,6lum_D,146,0.17123287671232876,1.0,100,0.88752,1.74
3183,7b61_A,480,0.3333333333333333,1.0,500,0.95399,1.74
2019,5a8w_G,543,0.30755064456721914,1.0,500,0.96413,1.74
3155,3sqg_A,574,0.25435540069686413,1.0,600,0.96436,1.74
2049,7b61_B,479,0.3298538622129436,1.0,500,0.9547,1.74
3356,5x9v_A,493,0.3286004056795132,1.0,500,0.9568,1.74
688,1n9p_A,197,0.2639593908629442,1.0,200,0.92302,1.75
1264,1sed_C,112,0.23214285714285715,1.0,100,0.87412,1.75
669,3igh_X,483,0.36645962732919257,1.0,500,0.95673,1.75
1822,5n1q_A,545,0.30642201834862387,1.0,500,0.96211,1.75
4058,4i5l_E,357,0.28291316526610644,1.0,400,0.96078,1.75
1231,1cd3_F,426,0.2323943661971831,1.0,400,0.95992,1.76
4279,3j26_H,508,0.22244094488188976,0.9980314960629921,500,0.96424,1.76
1520,3mq0_A,243,0.3168724279835391,1.0,200,0.92799,1.76
2676,6axg_A,338,0.257396449704142,0.9970414201183432,300,0.94616,1.76
3495,4mms_B,370,0.24594594594594596,0.9972972972972973,400,0.94082,1.77
1821,2iz1_A,469,0.2878464818763326,1.0,500,0.96204,1.77
3697,6pmp_B,611,0.24877250409165302,1.0,600,0.96302,1.77
572,6j61_A,242,0.2975206611570248,1.0,200,0.92008,1.77
4243,5x7v_E,167,0.2634730538922156,1.0,200,0.90461,1.77
1914,6cse_M,432,0.25,1.0,400,0.95115,1.77
3908,5z79_E,584,0.25,1.0,600,0.9643,1.78
3806,2d6f_A,424,0.2971698113207547,0.9976415094339622,400,0.94778,1.78
3866,2h12_A,418,0.29904306220095694,1.0,400,0.96436,1.78
1582,4j7o_A,329,0.23708206686930092,1.0,300,0.93987,1.78
4033,2h12_D,417,0.2949640287769784,1.0,400,0.96314,1.79
700,4q6u_A,318,0.3018867924528302,0.9968553459119497,300,0.942,1.79
456,5wzq_A,610,0.28524590163934427,1.0,600,0.96255,1.79
3264,6rfq_S,174,0.21264367816091953,0.9942528735632183,200,0.88887,1.79
4235,3wfs_C,435,0.30114942528735633,1.0,400,0.9501,1.8
196,5x7v_F,168,0.23809523809523808,1.0,200,0.89015,1.8
135,5cwh_A,159,0.37735849056603776,1.0,200,0.91434,1.81
2739,3j26_B,508,0.1889763779527559,0.9980314960629921,500,0.9633,1.81
3267,5bxr_B,636,0.28773584905660377,1.0,600,0.96033,1.82
717,6cxo_B,449,0.24721603563474387,1.0,400,0.95108,1.82
1399,5z79_C,599,0.2570951585976628,1.0,600,0.95965,1.82
1215,4mms_D,370,0.24054054054054055,0.9945945945945946,400,0.93512,1.82
354,1cp9_A,196,0.24489795918367346,1.0,200,0.90688,1.83
2830,2qts_B,420,0.25,0.9904761904761905,400,0.93849,1.83
2894,4ope_C,576,0.3506944444444444,1.0,600,0.95801,1.83
3891,5bxr_A,634,0.29652996845425866,1.0,600,0.95991,1.83
4078,7cge_K,144,0.22916666666666666,0.9930555555555556,100,0.86691,1.83
4232,6jyj_A,329,0.2765957446808511,1.0,300,0.93435,1.83
475,6lpw_A,431,0.3294663573085847,1.0,400,0.95309,1.84
3800,5fm5_M,123,0.2764227642276423,1.0,100,0.89546,1.84
603,6xtz_A,421,0.2161520190023753,1.0,400,0.94674,1.85
1956,4yrd_A,341,0.31085043988269795,1.0,300,0.93345,1.85
3596,1qtq_A,529,0.28166351606805295,1.0,500,0.9531,1.86
1579,4bwi_B,377,0.27320954907161804,0.9973474801061007,400,0.93724,1.86
3599,5aa6_C,594,0.2878787878787879,0.9915824915824916,600,0.95388,1.86
1831,3qr7_A,115,0.30434782608695654,1.0,100,0.84674,1.86
2873,3ogk_D,566,0.26148409893992935,1.0,600,0.95813,1.86
863,6axf_A,380,0.29473684210526313,1.0,400,0.94644,1.86
1988,4xci_B,449,0.29175946547884185,1.0,400,0.94721,1.86
2059,6axf_E,381,0.2755905511811024,0.9973753280839895,400,0.94341,1.87
2589,3e0z_C,108,0.24074074074074073,1.0,100,0.8271,1.87
2671,5k5d_C,249,0.27309236947791166,0.9959839357429718,200,0.91597,1.87
1739,6vk3_B,350,0.2057142857142857,1.0,400,0.93638,1.87
1252,5x9v_D,493,0.33468559837728196,1.0,500,0.95226,1.88
649,6j5i_A,509,0.3104125736738703,1.0,500,0.95085,1.88
213,6tvb_A,320,0.303125,0.996875,300,0.92647,1.88
1351,6tb4_I,123,0.22764227642276422,0.991869918699187,100,0.84277,1.89
2983,2of3_A,266,0.2669172932330827,1.0,300,0.91776,1.89
1521,6i3v_F,182,0.15384615384615385,1.0,200,0.88602,1.89
3386,3sqg_I,278,0.2805755395683453,0.9964028776978417,300,0.92349,1.9
4257,3sqg_F,278,0.28776978417266186,1.0,300,0.92558,1.9
1188,6axf_O,370,0.3108108108108108,1.0,400,0.93781,1.91
3557,4dmv_A,537,0.2569832402234637,1.0,500,0.95217,1.91
1270,6rfq_J,179,0.2346368715083799,1.0,200,0.89716,1.91
2468,3sqg_G,574,0.23867595818815332,1.0,600,0.95619,1.91
2574,3ogk_H,562,0.2722419928825623,1.0,600,0.95356,1.92
356,5aa6_F,594,0.2760942760942761,0.9730639730639731,600,0.93919,1.92
442,1djx_B,561,0.2816399286987522,1.0,600,0.95543,1.92
621,5udh_A,411,0.20681265206812652,1.0,400,0.93996,1.92
4036,2vrs_C,210,0.22857142857142856,1.0,200,0.89692,1.92
771,6rnq_B,245,0.2897959183673469,1.0,200,0.90707,1.93
1879,6u8y_x,603,0.27197346600331673,1.0,600,0.95938,1.93
2745,2w53_B,173,0.3063583815028902,0.9710982658959537,200,0.92537,1.93
321,1oy3_C,135,0.1925925925925926,1.0,100,0.86487,1.93
3425,5aa6_D,594,0.2676767676767677,0.9915824915824916,600,0.95379,1.93
112,4fz0_C,410,0.25609756097560976,0.9926829268292683,400,0.94444,1.94
2308,5j72_B,638,0.274294670846395,1.0,600,0.95633,1.94
4151,3j26_F,508,0.20078740157480315,0.9940944881889764,500,0.95786,1.94
3273,2qts_D,415,0.27228915662650605,0.9927710843373494,400,0.93734,1.95
296,2qts_E,421,0.25653206650831356,0.9762470308788599,400,0.92731,1.95
175,6ytl_G,267,0.19101123595505617,1.0,300,0.91398,1.96
4280,2z0v_B,221,0.22624434389140272,1.0,200,0.90345,1.96
635,6ytl_E,267,0.18726591760299627,1.0,300,0.91465,1.96
2300,6ytl_H,267,0.18726591760299627,1.0,300,0.91385,1.96
4045,6ytl_F,267,0.16853932584269662,1.0,300,0.91373,1.97
665,5y4f_B,413,0.4576271186440678,1.0,400,0.93567,1.97
2157,6ytl_C,267,0.18352059925093633,1.0,300,0.91393,1.97
3213,3lfu_A,628,0.2643312101910828,1.0,600,0.95418,1.98
3965,6ks6_a,546,0.2600732600732601,1.0,500,0.95255,1.99
1390,5j72_A,638,0.28683385579937304,1.0,600,0.95457,1.99
2033,7c4n_A,615,0.27479674796747966,1.0,600,0.95457,1.99
1671,7a24_N,149,0.20134228187919462,0.9865771812080537,100,0.86912,1.99
3551,6ytl_A,267,0.1760299625468165,1.0,300,0.91166,2.0
3285,6ytl_K,267,0.17228464419475656,1.0,300,0.91215,2.0
3188,6fbc_A,540,0.3851851851851852,0.9981481481481481,500,0.95419,2.0
2843,6u8y_X,603,0.2736318407960199,1.0,600,0.9569,2.0
1708,3sqg_C,278,0.2805755395683453,0.9964028776978417,300,0.92142,2.0
556,6ks6_e,535,0.2841121495327103,1.0,500,0.94951,2.0
3962,6ytl_J,267,0.17228464419475656,1.0,300,0.91281,2.0
1396,6gxz_C,156,0.2692307692307692,0.9871794871794872,200,0.85727,2.01
3726,4rec_A,593,0.26475548060708265,0.9932546374367622,600,0.95101,2.01
2535,6ytl_B,267,0.1760299625468165,1.0,300,0.91001,2.03
2357,2qts_A,417,0.27577937649880097,0.9904076738609112,400,0.93395,2.03
2109,7cge_L,144,0.3194444444444444,1.0,100,0.86598,2.03
87,6ytl_I,267,0.18726591760299627,1.0,300,0.90964,2.04
653,6tvb_C,320,0.30625,0.990625,300,0.91474,2.04
2697,6ytl_D,267,0.18726591760299627,1.0,300,0.90876,2.04
3529,4xgh_A,390,0.2948717948717949,0.9794871794871794,400,0.92623,2.04
145,4ccd_A,640,0.2859375,0.996875,600,0.94992,2.04
326,7cge_H,144,0.2638888888888889,1.0,100,0.85949,2.04
1972,1sed_A,112,0.25,1.0,100,0.86105,2.05
230,2h12_F,420,0.2761904761904762,0.9928571428571429,400,0.94954,2.05
4236,5x7v_A,177,0.24293785310734464,1.0,200,0.87188,2.06
1274,3j26_J,508,0.20078740157480315,1.0,500,0.95989,2.06
1744,4pht_C,441,0.2766439909297052,0.9954648526077098,400,0.93529,2.07
2884,5aa6_B,595,0.29747899159663865,0.9966386554621849,600,0.95434,2.07
2491,3j26_I,508,0.2204724409448819,0.9980314960629921,500,0.95459,2.07
3701,7cge_J,144,0.2638888888888889,1.0,100,0.85534,2.09
1888,3f8u_C,462,0.3333333333333333,1.0,500,0.93372,2.1
732,6hbu_B,584,0.2636986301369863,1.0,600,0.94502,2.11
1733,6qic_B,626,0.26996805111821087,1.0,600,0.94741,2.11
487,6t9k_G,140,0.17857142857142858,0.9928571428571429,100,0.82734,2.12
1487,6g1d_D,318,0.27358490566037735,1.0,300,0.91737,2.12
3563,4yrd_B,346,0.29190751445086704,1.0,300,0.91934,2.12
1886,6j61_C,240,0.25416666666666665,1.0,200,0.89543,2.12
1021,6hbu_A,584,0.2568493150684932,1.0,600,0.94454,2.12
3809,3f8u_A,469,0.3304904051172708,1.0,500,0.93212,2.13
3447,7cun_I,624,0.22115384615384615,0.8413461538461539,600,0.80561,2.14
3896,1n11_A,404,0.4207920792079208,1.0,400,0.92443,2.14
3772,6ppd_5,314,0.2356687898089172,0.9968152866242038,300,0.91899,2.14
2328,2qts_C,418,0.2583732057416268,0.992822966507177,400,0.93283,2.16
352,5oe8_B,405,0.2814814814814815,1.0,400,0.92242,2.16
3667,6axf_M,375,0.272,1.0,400,0.92429,2.16
1249,6djl_C,224,0.22321428571428573,1.0,200,0.87345,2.16
3980,6ytl_M,267,0.1760299625468165,0.9962546816479401,300,0.90041,2.16
4148,1gk9_A,208,0.21153846153846154,1.0,200,0.87832,2.17
3161,6ytl_V,267,0.1760299625468165,0.9962546816479401,300,0.89936,2.17
2449,5aa6_A,594,0.2828282828282828,0.9932659932659933,600,0.94617,2.18
43,6ytl_P,267,0.17228464419475656,0.9962546816479401,300,0.89879,2.18
2951,6qic_D,629,0.3052464228934817,0.9984101748807631,600,0.95116,2.18
3839,6ytl_Q,267,0.1760299625468165,0.9962546816479401,300,0.8992,2.18
401,5mu7_A,371,0.29110512129380056,1.0,400,0.9197,2.19
1619,6ytl_S,267,0.18352059925093633,0.9962546816479401,300,0.89837,2.19
388,6ytl_O,267,0.1760299625468165,0.9962546816479401,300,0.89822,2.19
3871,6ytl_N,267,0.1797752808988764,0.9962546816479401,300,0.89744,2.2
1589,6ytl_R,267,0.1797752808988764,0.9962546816479401,300,0.89773,2.2
3602,2ptr_B,456,0.2894736842105263,1.0,500,0.93048,2.2
3713,6ytl_T,267,0.16853932584269662,0.9962546816479401,300,0.89788,2.2
3115,6tvb_E,322,0.30434782608695654,0.9968944099378882,300,0.91635,2.2
427,6ks6_G,520,0.25961538461538464,1.0,500,0.93996,2.21
3282,5aa6_E,594,0.2845117845117845,0.9882154882154882,600,0.94905,2.22
936,5b83_A,302,0.8443708609271523,0.9966887417218543,300,0.90591,2.22
2522,6ytl_L,267,0.18352059925093633,0.9962546816479401,300,0.89566,2.22
84,6ks6_A,550,0.25272727272727274,1.0,600,0.93716,2.23
743,6ks6_g,520,0.2692307692307692,1.0,500,0.93262,2.24
3279,6ytl_U,267,0.18726591760299627,0.9962546816479401,300,0.89533,2.24
3552,2vrs_A,205,0.22926829268292684,1.0,200,0.86268,2.24
3364,3s2k_B,612,0.2826797385620915,1.0,600,0.94303,2.24
117,7cge_G,144,0.2152777777777778,1.0,100,0.84467,2.25
1146,5udh_B,381,0.2335958005249344,1.0,400,0.91207,2.28
435,2vrs_B,205,0.2682926829268293,1.0,200,0.86578,2.29
3359,6jws_B,589,0.23429541595925296,0.9915110356536503,600,0.94282,2.29
3625,4epa_A,632,0.20727848101265822,0.995253164556962,600,0.9447,2.29
2342,4c5w_A,384,0.23697916666666666,1.0,400,0.9156,2.3
4273,6djl_D,224,0.22321428571428573,1.0,200,0.86654,2.3
3783,1kf6_C,130,0.2076923076923077,0.9384615384615385,100,0.78268,2.3
3887,4q6u_B,324,0.30246913580246915,0.9969135802469136,300,0.90717,2.31
3216,6axg_K,337,0.24925816023738873,1.0,300,0.90633,2.31
586,1kf6_O,130,0.2153846153846154,0.9384615384615385,100,0.76785,2.32
1428,3na7_A,237,0.2109704641350211,0.9746835443037974,200,0.84838,2.33
910,5vgz_D,107,0.2336448598130841,1.0,100,0.75142,2.33
2638,6gy8_A,337,0.20771513353115728,1.0,300,0.90064,2.34
2443,3khx_A,419,0.2529832935560859,0.9260143198090692,400,0.84768,2.35
3639,2ptr_A,454,0.28854625550660795,0.9977973568281938,500,0.92226,2.36
1585,6gy8_B,340,0.21470588235294116,1.0,300,0.89989,2.36
2869,6qic_A,628,0.2961783439490446,1.0,600,0.93732,2.37
1256,7bsv_C,324,0.25,0.9475308641975309,300,0.8626,2.38
24,2d9q_B,299,0.21070234113712374,1.0,300,0.88244,2.39
2076,1yf2_B,424,0.25,0.9716981132075472,400,0.89414,2.4
1111,4m4d_B,442,0.2579185520361991,0.9932126696832579,400,0.9106,2.4
2977,5of9_A,536,0.24067164179104478,0.9925373134328358,500,0.93652,2.4
2137,3n6r_E,586,0.29692832764505117,0.9965870307167235,600,0.92685,2.41
3403,6cxo_A,465,0.24516129032258063,0.9978494623655914,500,0.92973,2.41
4029,5n9b_A,244,0.2540983606557377,1.0,200,0.86815,2.41
1266,6mrc_D,528,0.32386363636363635,1.0,500,0.92234,2.42
73,4nsx_A,634,0.27917981072555204,1.0,600,0.93459,2.42
2256,4wpe_A,275,0.15272727272727274,0.9963636363636363,300,0.87645,2.44
2818,3qwe_A,260,0.23076923076923078,0.9961538461538462,300,0.8923,2.44
4285,6gvw_A,312,0.17307692307692307,0.8910256410256411,300,0.81719,2.44
2621,6raw_2,602,0.18438538205980065,1.0,600,0.93621,2.46
2706,6cdd_A,459,0.29411764705882354,1.0,500,0.91727,2.46
3739,6cdd_B,456,0.2850877192982456,1.0,500,0.91823,2.47
1883,6uri_B,480,0.26875,0.9729166666666667,500,0.89043,2.47
492,6mrc_N,528,0.3143939393939394,1.0,500,0.91938,2.49
3094,6mrc_J,528,0.3314393939393939,1.0,500,0.91862,2.49
46,2pf4_D,577,0.2720970537261698,1.0,600,0.92507,2.5
2978,4e45_A,102,0.13725490196078433,0.9901960784313726,100,0.78886,2.51
3371,2qts_F,412,0.24757281553398058,0.9805825242718447,400,0.91938,2.51
3648,6mrc_I,528,0.3181818181818182,1.0,500,0.91677,2.53
282,6not_A,635,0.27716535433070866,0.9905511811023622,600,0.92213,2.54
1706,6mrc_A,528,0.3087121212121212,1.0,500,0.91437,2.55
2800,6rdb_U,523,0.2944550669216061,0.9923518164435946,500,0.91666,2.55
2323,6n29_B,475,0.28210526315789475,0.9957894736842106,500,0.92263,2.56
1234,2ja2_A,485,0.31958762886597936,1.0,500,0.90914,2.56
1890,6gvw_F,320,0.184375,0.840625,300,0.76756,2.57
2759,4m4d_A,448,0.25223214285714285,1.0,400,0.90374,2.58
2716,4e45_F,102,0.12745098039215685,0.9901960784313726,100,0.77524,2.59
3728,3n6r_C,586,0.30204778156996587,0.9965870307167235,600,0.91792,2.6
3186,5zmf_A,637,0.2684458398744113,1.0,600,0.92459,2.6
2085,6mrc_H,528,0.3181818181818182,1.0,500,0.91162,2.6
3773,5day_A,172,0.27325581395348836,0.9941860465116279,200,0.82393,2.6
3892,6mrc_E,528,0.32386363636363635,1.0,500,0.91125,2.6
4162,1yu0_A,376,0.26595744680851063,0.9920212765957447,400,0.89652,2.6
257,6k7l_C,325,0.2676923076923077,0.9507692307692308,300,0.84653,2.61
3154,5och_G,550,0.2727272727272727,1.0,600,0.91989,2.63
2952,6n29_A,478,0.26778242677824265,0.9937238493723849,500,0.90927,2.63
115,6mrc_C,528,0.3181818181818182,1.0,500,0.91077,2.63
3559,6mrc_B,528,0.3087121212121212,1.0,500,0.91003,2.64
2570,6t9k_F,111,0.17117117117117117,0.972972972972973,100,0.75579,2.66
1717,1n1c_A,199,0.17587939698492464,1.0,200,0.81991,2.66
1491,4l9m_A,522,0.25287356321839083,0.9980842911877394,500,0.91021,2.66
1038,4akf_A,560,0.26785714285714285,0.9982142857142857,600,0.91392,2.66
3918,3n6r_A,586,0.28668941979522183,0.9965870307167235,600,0.9142,2.67
35,6axf_C,381,0.25984251968503935,0.994750656167979,400,0.90487,2.68
368,6mrc_G,528,0.32007575757575757,1.0,500,0.90719,2.68
2848,6not_B,631,0.26465927099841524,0.9984152139461173,600,0.92945,2.68
3169,6mrc_F,528,0.32386363636363635,1.0,500,0.90699,2.68
481,1pgu_A,606,0.29042904290429045,1.0,600,0.91941,2.69
1379,5dm6_I,141,0.2907801418439716,0.9858156028368794,100,0.79206,2.7
1343,6mrc_K,528,0.3106060606060606,1.0,500,0.90622,2.7
4153,1pgu_B,608,0.27960526315789475,0.9967105263157895,600,0.91628,2.71
2018,6mrc_L,528,0.32196969696969696,1.0,500,0.90588,2.71
3686,5fu7_E,514,0.22762645914396887,0.9747081712062257,500,0.89942,2.73
2612,4mms_F,369,0.24932249322493225,0.997289972899729,400,0.88763,2.74
4184,6ks6_E,536,0.27611940298507465,0.996268656716418,500,0.90717,2.76
928,4g1t_B,429,0.2400932400932401,0.993006993006993,400,0.88589,2.78
1065,2y9y_B,592,0.21452702702702703,1.0,600,0.92464,2.79
1104,6djl_B,221,0.2171945701357466,1.0,200,0.81343,2.8
3026,4wzr_A,511,0.299412915851272,0.9980430528375733,500,0.89866,2.8
4095,6a70_A,448,0.14732142857142858,0.9732142857142857,400,0.88156,2.8
460,4bwi_A,382,0.24607329842931938,0.9921465968586387,400,0.87022,2.82
1568,5xtc_g,119,0.24369747899159663,0.9915966386554622,100,0.72311,2.83
2221,6mrc_M,528,0.32765151515151514,1.0,500,0.89881,2.84
3411,6imm_V,325,0.2,0.9076923076923077,300,0.803,2.85
3592,5t1a_A,444,0.23423423423423423,1.0,400,0.88925,2.85
2839,6imm_d,325,0.21846153846153846,0.9230769230769231,300,0.82558,2.85
4299,5of9_B,538,0.241635687732342,0.9981412639405205,500,0.91853,2.88
2701,4u1f_B,475,0.2505263157894737,0.9957894736842106,500,0.91361,2.88
419,6fgc_A,412,0.3300970873786408,0.9830097087378641,400,0.8763,2.88
2123,2vfo_A,555,0.28468468468468466,1.0,600,0.91425,2.88
1066,3qr7_B,114,0.2719298245614035,0.956140350877193,100,0.70327,2.88
4211,1yf2_A,424,0.2688679245283019,0.9952830188679245,400,0.87469,2.91
4035,6a70_F,463,0.20734341252699784,0.980561555075594,500,0.88494,2.91
1259,2gh8_A,544,0.23713235294117646,0.9944852941176471,500,0.90186,2.95
3560,3mq0_B,248,0.28225806451612906,0.8911290322580645,200,0.78047,2.95
177,3vwa_A,531,0.2824858757062147,0.9548022598870056,500,0.86782,2.97
1282,6imm_e,325,0.16923076923076924,0.8830769230769231,300,0.7706,2.97
3232,6b1z_A,495,0.3212121212121212,0.9959595959595959,500,0.88826,2.98
4018,5fu7_A,519,0.2581888246628131,0.9845857418111753,500,0.88202,2.99
2211,2gh8_B,541,0.2513863216266174,0.988909426987061,500,0.89234,3.01
3814,3tu3_B,526,0.31749049429657794,0.9847908745247148,500,0.8816,3.02
1088,5c6g_A,605,0.21983471074380165,0.9933884297520661,600,0.89502,3.02
2568,3rip_A,568,0.22887323943661972,1.0,600,0.89325,3.04
1027,5cwn_A,207,0.4492753623188406,0.8599033816425121,200,0.74939,3.06
1262,6djl_E,226,0.252212389380531,1.0,200,0.78309,3.06
2965,5ejr_A,500,0.234,0.982,500,0.87748,3.06
